Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS,GW Site
1172,37.71363833,-111.4760965,1771.0,37.925094,-111.520785,37.789111,-111.733515,37.577885,-111.688303,37.502471,-111.431662,37.637937,-111.219203,37.849332,-111.263111,1,19
1173,37.0795705,-111.3435475,1124.0,37.291116,-111.38748,37.155342,-111.598645,36.94402,-111.554196,36.868307,-111.299863,37.003576,-111.088968,37.215062,-111.132133,1,19
1174,36.445189,-111.2132307,1834.0,36.656848,-111.256425,36.521263,-111.466047,36.309822,-111.422343,36.233806,-111.170278,36.368898,-110.960925,36.580497,-111.003366,1,19
1175,35.8104235,-111.0850902,1657.0,36.022219,-111.127565,35.886804,-111.335665,35.675221,-111.292688,35.598898,-111.042851,35.733831,-110.835019,35.945568,-110.876753,1,19
1176,35.17520483,-110.959073,1494.0,35.38716,-111.000846,35.251896,-111.207445,35.040149,-111.165176,34.963514,-110.91753,35.098307,-110.711198,35.310203,-110.752243,1,19
1177,34.53946583,-110.8351263,2064.0,34.751602,-110.876215,34.616472,-111.081333,34.404538,-111.039755,34.327588,-110.794262,34.462258,-110.58941,34.674337,-110.629783,1,19
1178,33.90314033,-110.7132005,1510.0,34.11548,-110.753621,33.980465,-110.957278,33.768323,-110.916374,33.691053,-110.672999,33.825619,-110.469607,34.037902,-110.509324,1,19
1179,33.26616267,-110.5932468,1426.0,33.478728,-110.633015,33.343811,-110.83523,33.131438,-110.794986,33.053845,-110.553692,33.188323,-110.351741,33.400831,-110.390817,1,19
1180,32.628469,-110.4752183,1051.0,32.841281,-110.51435,32.706445,-110.715143,32.493821,-110.675541,32.415899,-110.436295,32.550306,-110.235765,32.763062,-110.274216,1,19
1181,31.98999533,-110.3590693,1181.0,32.203075,-110.39758,32.068304,-110.596969,31.855407,-110.557995,31.777152,-110.320763,31.911505,-110.121634,32.124529,-110.159475,1,19
1182,31.35067933,-110.2447553,1601.0,31.564048,-110.282659,31.429325,-110.480663,31.216135,-110.442302,31.137542,-110.207051,31.271856,-110.009306,31.48517,-110.046551,1,19
1183,48.88011733,-113.9522068,2293.0,49.094849,-114.013126,48.951671,-114.257936,48.737311,-114.196336,48.665823,-113.891693,48.808194,-113.64716,49.022856,-113.70699,2,19
1184,48.237304,-113.7718672,1275.0,48.451555,-113.831581,48.309069,-114.074359,48.095178,-114.013975,48.02348,-113.712547,48.165181,-113.470048,48.379361,-113.528693,2,19
1185,47.59584883,-113.5950737,1867.0,47.809664,-113.653617,47.667831,-113.894394,47.454365,-113.83519,47.38245,-113.536913,47.523519,-113.296416,47.737264,-113.353912,2,19
1186,46.955622,-113.4217242,1165.0,47.169043,-113.479131,47.027827,-113.717937,46.814744,-113.659879,46.742606,-113.364689,46.88308,-113.126164,47.096432,-113.182545,2,19
1187,46.31649883,-113.2517197,2083.0,46.529567,-113.308022,46.388931,-113.544886,46.176192,-113.487943,46.103826,-113.195778,46.243739,-112.959196,46.456738,-113.014493,2,19
1188,45.67836083,-113.0849655,1926.0,45.891115,-113.140195,45.751026,-113.375145,45.538592,-113.319285,45.465992,-113.030087,45.605377,-112.795419,45.818063,-112.849662,2,19
1189,45.04109483,-112.9213702,1864.0,45.253572,-112.975556,45.113998,-113.208622,44.901832,-113.153814,44.828994,-112.867525,44.967882,-112.634742,45.180291,-112.687962,2,19
1190,44.40459283,-112.7608458,2302.0,44.616828,-112.814018,44.477739,-113.045226,44.265806,-112.991441,44.192724,-112.708006,44.331146,-112.47708,44.543314,-112.529304,2,19
1191,43.76875083,-112.6033082,1460.0,43.980779,-112.655494,43.842145,-112.884872,43.63041,-112.832082,43.557081,-112.551445,43.695065,-112.32235,43.907025,-112.373606,2,19
1192,43.133469,-112.4486747,1359.0,43.345322,-112.499901,43.207115,-112.727476,42.995548,-112.675654,42.921966,-112.397762,43.059538,-112.17047,43.271325,-112.220785,2,19
1193,42.4986515,-112.2968668,1732.0,42.710362,-112.34716,42.572554,-112.572957,42.361123,-112.522077,42.287283,-112.246879,42.424472,-112.021365,42.636115,-112.070763,2,19
1194,41.864206,-112.1478087,1344.0,42.075803,-112.197194,41.93837,-112.421239,41.727044,-112.371275,41.652943,-112.098721,41.789772,-111.874958,42.001304,-111.923465,2,19
1195,41.23004317,-112.001427,1305.0,41.441557,-112.049928,41.304473,-112.272246,41.093223,-112.223175,41.018856,-111.953216,41.155351,-111.731179,41.366799,-111.778818,2,19
1196,40.59607717,-111.857651,1396.0,40.807536,-111.905291,40.670777,-112.125907,40.459575,-112.077705,40.384938,-111.810293,40.521122,-111.589958,40.732515,-111.636752,2,19
1197,39.96222433,-111.7164122,2388.0,40.173655,-111.763214,40.037199,-111.982152,39.826018,-111.934797,39.751106,-111.669885,39.887001,-111.451227,40.098367,-111.497198,2,19
1198,39.32840333,-111.5776448,1743.0,39.539833,-111.62363,39.403656,-111.840914,39.19247,-111.794383,39.117279,-111.531927,39.252908,-111.314923,39.464274,-111.360092,2,19
1199,38.6945355,-111.4412852,2695.0,38.905991,-111.486475,38.770071,-111.702128,38.558854,-111.6564,38.483379,-111.396356,38.618763,-111.180982,38.830155,-111.22537,2,19
1200,38.06054483,-111.3072713,2744.0,38.27205,-111.351686,38.136368,-111.565731,37.925094,-111.520785,37.849332,-111.263111,37.984491,-111.049344,38.195934,-111.092971,2,19
1201,37.42635633,-111.1755442,1418.0,37.637937,-111.219203,37.502471,-111.431662,37.291116,-111.38748,37.215062,-111.132133,37.350017,-110.919951,37.561535,-110.962836,2,19
1202,36.791897,-111.046046,1714.0,37.003576,-111.088968,36.868307,-111.299863,36.656848,-111.256425,36.580497,-111.003366,36.715268,-110.792746,36.926886,-110.834908,2,19
1203,36.157096,-110.9187213,1594.0,36.368898,-110.960925,36.233806,-111.170278,36.022219,-111.127565,35.945568,-110.876753,36.080172,-110.667675,36.291913,-110.709132,2,19
1204,35.5218835,-110.793516,1530.0,35.733831,-110.835019,35.598898,-111.042851,35.38716,-111.000846,35.310203,-110.752243,35.444661,-110.544684,35.656548,-110.585453,2,19
1205,34.886191,-110.6703783,1616.0,35.098307,-110.711198,34.963514,-110.91753,34.751602,-110.876215,34.674337,-110.629783,34.808665,-110.423723,35.020721,-110.463821,2,19
1206,34.24995183,-110.5492577,2041.0,34.462258,-110.58941,34.327588,-110.794262,34.11548,-110.753621,34.037902,-110.509324,34.172118,-110.304743,34.384365,-110.344186,2,19
1207,33.61309967,-110.4301053,1786.0,33.825619,-110.469607,33.691053,-110.672999,33.478728,-110.633015,33.400831,-110.390817,33.534953,-110.187695,33.747414,-110.226499,2,19
1208,32.97556967,-110.312874,1889.0,33.188323,-110.351741,33.053845,-110.553692,32.841281,-110.51435,32.763062,-110.274216,32.897106,-110.072532,33.109801,-110.110713,2,19
1209,32.33729733,-110.1975182,1385.0,32.550306,-110.235765,32.415899,-110.436295,32.203075,-110.39758,32.124529,-110.159475,32.258512,-109.959211,32.471463,-109.996783,2,19
1210,31.69822,-110.0839933,1386.0,31.911505,-110.121634,31.777152,-110.320763,31.564048,-110.282659,31.48517,-110.046551,31.619108,-109.847688,31.832337,-109.884665,2,19
1211,48.59356067,-113.5877295,1802.0,48.808194,-113.64716,48.665823,-113.891693,48.451555,-113.831581,48.379361,-113.528693,48.520935,-113.284449,48.735496,-113.342801,0,19
1212,47.95101133,-113.4117885,1575.0,48.165181,-113.470048,48.02348,-113.712547,47.809664,-113.653617,47.737264,-113.353912,47.878191,-113.111703,48.092288,-113.168904,0,19
1213,47.30976983,-113.2392943,2228.0,47.523519,-113.296416,47.38245,-113.536913,47.169043,-113.479131,47.096432,-113.182545,47.236749,-112.942338,47.450426,-112.998423,0,19
1214,46.6697085,-113.0701478,1453.0,46.88308,-113.126164,46.742606,-113.364689,46.529567,-113.308022,46.456738,-113.014493,46.59648,-112.776259,46.80978,-112.83126,0,19
1215,46.03070533,-112.9042535,1821.0,46.243739,-112.959196,46.103826,-113.195778,45.891115,-113.140195,45.818063,-112.849662,45.957263,-112.613372,46.170226,-112.667318,0,19
1216,45.39264317,-112.7415195,1689.0,45.605377,-112.795419,45.465992,-113.030087,45.253572,-112.975556,45.180291,-112.687962,45.318982,-112.453585,45.531645,-112.506508,0,19
1217,44.75541167,-112.5818572,1996.0,44.967882,-112.634742,44.828994,-112.867525,44.616828,-112.814018,44.543314,-112.529304,44.681526,-112.296813,44.893926,-112.348741,0,19
1218,44.11890367,-112.4251817,1502.0,44.331146,-112.47708,44.192724,-112.708006,43.980779,-112.655494,43.907025,-112.373606,44.044788,-112.142972,44.25696,-112.193932,0,19
1219,43.48301717,-112.2714103,1475.0,43.695065,-112.32235,43.557081,-112.551445,43.345322,-112.499901,43.271325,-112.220785,43.408666,-111.991981,43.620644,-112.042,0,19
1220,42.84765333,-112.1204638,1967.0,43.059538,-112.17047,42.921966,-112.397762,42.710362,-112.34716,42.636115,-112.070763,42.773061,-111.843763,42.984878,-111.892865,0,19
1221,42.21271817,-111.9722662,1454.0,42.424472,-112.021365,42.287283,-112.246879,42.075803,-112.197194,42.001304,-111.923465,42.137881,-111.698241,42.349566,-111.746453,0,19
1222,41.57812,-111.8267433,1509.0,41.789772,-111.874958,41.652943,-112.098721,41.441557,-112.049928,41.366799,-111.778818,41.503032,-111.555345,41.714617,-111.60269,0,19
1223,40.94377117,-111.6838247,1740.0,41.155351,-111.731179,41.018856,-111.953216,40.807536,-111.905291,40.732515,-111.636752,40.868428,-111.415005,41.079941,-111.461505,0,19
1224,40.30958617,-111.543441,2215.0,40.521122,-111.589958,40.384938,-111.810293,40.173655,-111.763214,40.098367,-111.497198,40.233983,-111.277152,40.445452,-111.322831,0,19
1225,39.67548267,-111.405526,2035.0,39.887001,-111.451227,39.751106,-111.669885,39.539833,-111.62363,39.464274,-111.360092,39.599615,-111.141722,39.811067,-111.1866,0,19
1226,39.04138,-111.2700165,2707.0,39.252908,-111.314923,39.117279,-111.531927,38.905991,-111.486475,38.830155,-111.22537,38.965242,-111.008653,39.176705,-111.052751,0,19
1227,38.40720033,-111.1368498,1695.0,38.618763,-111.180982,38.483379,-111.396356,38.27205,-111.351686,38.195934,-111.092971,38.330789,-110.877883,38.542287,-110.921221,0,19
1228,37.77286833,-111.0059665,1725.0,37.984491,-111.049344,37.849332,-111.263111,37.637937,-111.219203,37.561535,-110.962836,37.696178,-110.749354,37.907737,-110.791951,0,19
1229,37.1383095,-110.877309,1249.0,37.350017,-110.919951,37.215062,-111.132133,37.003576,-111.088968,36.926886,-110.834908,37.061336,-110.623009,37.27298,-110.664885,0,19
1230,36.50345183,-110.7508215,1842.0,36.715268,-110.792746,36.580497,-111.003366,36.368898,-110.960925,36.291913,-110.709132,36.426191,-110.498794,36.637944,-110.539966,0,19
1231,35.8682245,-110.6264493,1743.0,36.080172,-110.667675,35.945568,-110.876753,35.733831,-110.835019,35.656548,-110.585453,35.790671,-110.376655,36.002557,-110.417141,0,19
1232,35.23255817,-110.504141,1677.0,35.444661,-110.544684,35.310203,-110.752243,35.098307,-110.711198,35.020721,-110.463821,35.154708,-110.256542,35.366749,-110.296358,0,19
1233,34.596385,-110.3838455,1787.0,34.808665,-110.423723,34.674337,-110.629783,34.462258,-110.58941,34.384365,-110.344186,34.518233,-110.138404,34.730452,-110.177567,0,19
1234,33.95963883,-110.2655145,1434.0,34.172118,-110.304743,34.037902,-110.509324,33.825619,-110.469607,33.747414,-110.226499,33.88118,-110.022194,34.0936,-110.06072,0,19
1235,33.32225283,-110.1491,1530.0,33.534953,-110.187695,33.400831,-110.390817,33.188323,-110.351741,33.109801,-110.110713,33.243484,-109.907865,33.456125,-109.945769,0,19
1236,32.684163,-110.0345563,1736.0,32.897106,-110.072532,32.763062,-110.274216,32.550306,-110.235765,32.471463,-109.996783,32.605078,-109.795373,32.817963,-109.832669,0,19
1237,32.04530533,-109.921839,1306.0,32.258512,-109.959211,32.124529,-110.159475,31.911505,-110.121634,31.832337,-109.884665,31.9659,-109.684673,32.179049,-109.721376,0,19
1238,31.40561667,-109.8109057,1428.0,31.619108,-109.847688,31.48517,-110.046551,31.271856,-110.009306,31.192358,-109.774317,31.325887,-109.575724,31.539321,-109.611848,0,19
1239,48.95008517,-113.4015428,1378.0,49.165116,-113.46068,49.022856,-113.70699,48.808194,-113.64716,48.735496,-113.342801,48.876947,-113.09679,49.091902,-113.154836,1,19
1240,48.30639667,-113.226485,1971.0,48.520935,-113.284449,48.379361,-113.528693,48.165181,-113.470048,48.092288,-113.168904,48.233076,-112.92496,48.447539,-112.981856,1,19
1241,47.66409917,-113.0548768,2236.0,47.878191,-113.111703,47.737264,-113.353912,47.523519,-113.296416,47.450426,-112.998423,47.590589,-112.756514,47.804606,-112.812293,1,19
1242,47.0230605,-112.8866182,1447.0,47.236749,-112.942338,47.096432,-113.182545,46.88308,-113.126164,46.80978,-112.83126,46.949354,-112.591354,47.162968,-112.646048,1,19
1243,46.38315417,-112.7216132,1449.0,46.59648,-112.776259,46.456738,-113.014493,46.243739,-112.959196,46.170226,-112.667318,46.309245,-112.429386,46.522497,-112.483027,1,19
1244,45.74426017,-112.5597693,2250.0,45.957263,-112.613372,45.818063,-112.849662,45.605377,-112.795419,45.531645,-112.506508,45.670142,-112.270519,45.883071,-112.323136,1,19
1245,45.10626483,-112.4009972,2166.0,45.318982,-112.453585,45.180291,-112.687962,44.967882,-112.634742,44.893926,-112.348741,45.031932,-112.114666,45.244576,-112.166287,1,19
1246,44.4690585,-112.2452112,2047.0,44.681526,-112.296813,44.543314,-112.529304,44.331146,-112.47708,44.25696,-112.193932,44.394505,-111.961742,44.6069,-112.012396,1,19
1247,43.8325355,-112.0923292,1487.0,44.044788,-112.142972,43.907025,-112.373606,43.695065,-112.32235,43.620644,-112.042,43.757755,-111.811667,43.969936,-111.86138,1,19
1248,43.19659567,-111.9422707,1978.0,43.408666,-111.991981,43.271325,-112.220785,43.059538,-112.17047,42.984878,-111.892865,43.121584,-111.664362,43.333583,-111.713161,1,19
1249,42.5611415,-111.7949597,1669.0,42.773061,-111.843763,42.636115,-112.070763,42.424472,-112.021365,42.349566,-111.746453,42.485893,-111.519753,42.697742,-111.567661,1,19
1250,41.92608067,-111.650321,2573.0,42.137881,-111.698241,42.001304,-111.923465,41.789772,-111.874958,41.714617,-111.60269,41.85059,-111.377765,42.06232,-111.424807,1,19
1251,41.29132217,-111.5082845,2168.0,41.503032,-111.555345,41.366799,-111.778818,41.155351,-111.731179,41.079941,-111.461505,41.215585,-111.238331,41.427225,-111.284529,1,19
1252,40.6567795,-111.3687807,2218.0,40.868428,-111.415005,40.732515,-111.636752,40.521122,-111.589958,40.445452,-111.322831,40.58079,-111.10138,40.79237,-111.146758,1,19
1253,40.02236783,-111.2317425,2348.0,40.233983,-111.277152,40.098367,-111.497198,39.887001,-111.451227,39.811067,-111.1866,39.946121,-110.96685,40.157668,-111.011428,1,19
1254,39.3880065,-111.0971067,2053.0,39.599615,-111.141722,39.464274,-111.360092,39.252908,-111.314923,39.176705,-111.052751,39.311498,-110.834676,39.523039,-110.878476,1,19
1255,38.7536145,-110.9648102,1989.0,38.965242,-111.008653,38.830155,-111.22537,38.618763,-111.180982,38.542287,-110.921221,38.676839,-110.704797,38.888401,-110.747838,1,19
1256,38.11911617,-110.8347935,2914.0,38.330789,-110.877883,38.195934,-111.092971,37.984491,-111.049344,37.907737,-110.791951,38.04207,-110.577155,38.253676,-110.619457,1,19
1257,37.4844355,-110.706999,1124.0,37.696178,-110.749354,37.561535,-110.962836,37.350017,-110.919951,37.27298,-110.664885,37.407113,-110.451693,37.61879,-110.493275,1,19
1258,36.84949967,-110.5813702,2191.0,37.061336,-110.623009,36.926886,-110.834908,36.715268,-110.792746,36.637944,-110.539966,36.771896,-110.328356,36.983668,-110.369236,1,19
1259,36.21423633,-110.4578532,2009.0,36.426191,-110.498794,36.291913,-110.709132,36.080172,-110.667675,36.002557,-110.417141,36.136347,-110.207091,36.348238,-110.247286,1,19
1260,35.5785755,-110.3363948,1797.0,35.790671,-110.376655,35.656548,-110.585453,35.444661,-110.544684,35.366749,-110.296358,35.500396,-110.087846,35.712428,-110.127373,1,19
1261,34.9424485,-110.2169453,1582.0,35.154708,-110.256542,35.020721,-110.463821,34.808665,-110.423723,34.730452,-110.177567,34.863974,-109.970572,35.076171,-110.009447,1,19
1262,34.30578767,-110.0994557,1863.0,34.518233,-110.138404,34.384365,-110.344186,34.172118,-110.304743,34.0936,-110.06072,34.227013,-109.855221,34.439397,-109.89346,1,19
1263,33.6685265,-109.9838778,1810.0,33.88118,-110.022194,33.747414,-110.226499,33.534953,-110.187695,33.456125,-109.945769,33.589447,-109.741745,33.80204,-109.779365,1,19
1264,33.0306,-109.8701658,967.0,33.243484,-109.907865,33.109801,-110.110713,32.897106,-110.072532,32.817963,-109.832669,32.951211,-109.630101,33.164035,-109.667115,1,19
1265,32.39194317,-109.7582757,1427.0,32.605078,-109.795373,32.471463,-109.996783,32.258512,-109.959211,32.179049,-109.721376,32.312241,-109.520244,32.525316,-109.556667,1,19
1266,31.75249283,-109.648164,1309.0,31.9659,-109.684673,31.832337,-109.884665,31.619108,-109.847688,31.539321,-109.611848,31.672471,-109.412132,31.88582,-109.447978,1,19
1267,48.66202483,-113.0391313,1314.0,48.876947,-113.09679,48.735496,-113.342801,48.520935,-113.284449,48.447539,-112.981856,48.588194,-112.736156,48.803038,-112.792736,2,19
1268,48.01862833,-112.8684403,2201.0,48.233076,-112.92496,48.092288,-113.168904,47.878191,-113.111703,47.804606,-112.812293,47.944619,-112.56866,48.15899,-112.624122,2,19
1269,47.37657117,-112.7011003,1889.0,47.590589,-112.756514,47.450426,-112.998423,47.236749,-112.942338,47.162968,-112.646048,47.302377,-112.404451,47.516318,-112.458828,2,19
1270,46.73572317,-112.5370148,2302.0,46.949354,-112.591354,46.80978,-112.83126,46.59648,-112.776259,46.522497,-112.483027,46.661337,-112.243433,46.874891,-112.296756,2,19
1271,46.095961,-112.3760903,1949.0,46.309245,-112.429386,46.170226,-112.667318,45.957263,-112.613372,45.883071,-112.323136,46.021377,-112.085515,46.234584,-112.137815,2,19
1272,45.45716683,-112.2182372,1517.0,45.670142,-112.270519,45.531645,-112.506508,45.318982,-112.453585,45.244576,-112.166287,45.382378,-111.930609,45.595278,-111.981915,2,19
1273,44.81922833,-112.0633698,2482.0,45.031932,-112.114666,44.893926,-112.348741,44.681526,-112.296813,44.6069,-112.012396,44.744229,-111.778632,44.956857,-111.828971,2,19
1274,44.18203733,-111.9114045,1772.0,44.394505,-111.961742,44.25696,-112.193932,44.044788,-112.142972,43.969936,-111.86138,44.106821,-111.629501,44.319214,-111.6789,2,19
1275,43.5454905,-111.7622613,1686.0,43.757755,-111.811667,43.620644,-112.042,43.408666,-111.991981,43.333583,-111.713161,43.470052,-111.483137,43.682243,-111.531622,2,19
1276,42.9094885,-111.6158632,1869.0,43.121584,-111.664362,42.984878,-111.892865,42.773061,-111.843763,42.697742,-111.567661,42.833822,-111.339466,43.045844,-111.387062,2,19
1277,42.27393617,-111.4721355,2080.0,42.485893,-111.519753,42.349566,-111.746453,42.137881,-111.698241,42.06232,-111.424807,42.198036,-111.198414,42.409921,-111.245145,2,19
1278,41.638741,-111.3310067,2169.0,41.85059,-111.377765,41.714617,-111.60269,41.503032,-111.555345,41.427225,-111.284529,41.562602,-111.059911,41.77438,-111.1058,2,19
1279,41.0038145,-111.1924077,2235.0,41.215585,-111.238331,41.079941,-111.461505,40.868428,-111.415005,40.79237,-111.146758,40.927432,-110.923889,41.139131,-110.968958,2,19
1280,40.36906983,-111.0562712,2475.0,40.58079,-111.10138,40.445452,-111.322831,40.233983,-111.277152,40.157668,-111.011428,40.292438,-110.790282,40.504088,-110.834554,2,19
1281,39.73442433,-110.922533,2449.0,39.946121,-110.96685,39.811067,-111.1866,39.599615,-111.141722,39.523039,-110.878476,39.657538,-110.659028,39.869166,-110.702522,2,19
